"2L13NAB6BFMFLBQIM4STRFDGF0IHUG"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"lavish"	"spoil"	"over done"	"nice"	"luxurious"	"splendid"	"excessive"	"lush"	"rich"	"extravagant"	"excessive"	"rich"	"fancy"	"fancy"	"rich"	"fancy"	"fancy"	"luxurious"	"fancy"	"grand"	"fancy"	"rich"	"fancy"	"quality"	"fancy"	"fancy"	"expensive"	"rich"	"expensive"	"fancy"	"expensive"	"luxuriant"	"gorgeous"	"fancy"	"grand"	"fancy"	"splendid"	"luxurious"	"impressive"	"ritzy"	"rich"	"fancy"	"grand"	"abundant"	"posh"	"fancy"	"expensive"	"give"	"excessive"	"wealthy"	"excessive"
"20N1Y7QEOZFYWFTWW4DONXRDTCOEHW"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"demise"	"death"	"end"	"end"	"end"	"end"	"end"	"expiration"	"death"	"death"	"end"	"end"	"finale"	"finish"	"death"	"death"	"end"	"finish"	"end"	"death"	"death"	"death"	"end"	"end"	"end"	"death"	"death"	"downfall"	"end"	"end"	"downfall"	"end"	"end"	"collapse"	"end"	"end"	"doom"	"end"	"end"	"end"	"end"	"downfall"	"dusk"	"death"	"collapse"	"end"	"departure"	"death"	"end"	"end"	"end"
"24VWIOV1S7SN90L0YCUYLZ8N9Z1ZKR"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"vowed"	"promised"	"promised"	"promised"	"assured"	"swore"	"swore"	"promised"	"swore"	"promised"	"promised"	"swear"	"promised"	"promised"	"swore"	"promised"	"promised"	"promised"	"promised"	"promise"	"promised"	"promised"	"promised"	"swore"	"promised"	"promised"	"committed"	"affirmed"	"promised"	"pledged"	"promised"	"promised"	"promised"	"swore"	"swore"	"promised"	"promised"	"promised"	"pledged"	"swore"	"promised"	"promised"	"pledged"	"promised"	"promised"	"promised"	"promise"	"promised"	"said"	"promised"	"promised"
"21Z1Q6SVQ8H8E9IEAWWOJVCI2Z44NQ"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"resembled"	"appeared"	"appeared"	"somewhat same"	"seemed"	"matched"	"appeared"	"mimic"	"seemed"	"coincided"	"seemed"	"favored"	"mirror"	"reminded"	"mirrored"	"appeared"	"mirrored"	"matched"	"looked like"	"similar"	"looked like"	"appeared"	"looked like"	"match"	"similar"	"matched"	"matched"	"matched"	"matched"	"looked like"	"matched"	"appeared"	"looked like"	"mirrored"	"duplicate"	"coincide"	"looked"	"paralleled"	"matched"	"shadowed"	"semblance"	"appeared"	"similar"	"looked like"	"similar"	"looked like"	"looked"	"looked like"	"seemed"	"appeared"	"matched"
"27L9Z0B6UTO6ZR6FW4MRSGPWT4BOZ0"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"foster"	"help"	"support"	"promote"	"encourage"	"encourage"	"nurture"	"promote"	"encourage"	"support"	"enable"	"support"	"encourage"	"water"	"nourish"	"advance"	"encourage"	"instill"	"nurture"	"develop"	"promote"	"take care of"	"raise"	"raise"	"encourage"	"bring"	"help"	"raise"	"care"	"raise"	"promote"	"nurture"	"encourage"	"raise"	"nurture"	"help"	"support"	"feed"	"encourage"	"grow"	"nurse"	"aid"	"encourage"	"help"	"care for"	"nurture"	"care"	"help"	"feed"	"care for"	"cultivate"
"29E6NG1FS3NYT63IJC6Z0ZL2YZ6LZG"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"infractions"	"misdemeanor"	"violations"	"violation"	"crimes"	"offenses"	"errors"	"misdemeanors"	"violations"	"errors"	"crimes"	"crimes"	"misdemeanor"	"errors"	"offenses"	"misdemeanors"	"wrongdoings"	"violation"	"offenses"	"misdemeanors"	"misdemeanor"	"misdemeanors"	"misdemeanor"	"misdemeanor"	"crimes"	"violations"	"offenses"	"violations"	"offenses"	"misdemeanors"	"offenses"	"crime"	"mistakes"	"misdemeanors"	"mistakes"	"misdemeanors"	"violations"	"misdemeanors"	"misdemeanor"	"offenses"	"violations"	"wrongdoings"	"mistakes"	"misdemeanors"	"offense"	"offense"	"crime"	"breaches"	"crime"	"violations"	"misdemeanor"
"26R746OQ1SNQWUIQBBW1YKCNS994O5"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"accommodate"	"allow"	"house"	"shelter"	"entertain"	"house"	"suit"	"house"	"shelter"	"help"	"arranged"	"house"	"give"	"provide"	"shelter"	"shelter"	"lodge"	"board"	"fit"	"house"	"help"	"house"	"let stay"	"board"	"arrange"	"shelter"	"house"	"house"	"shelter"	"house"	"shelter"	"shelter"	"house"	"house"	"provide"	"house"	"give"	"board"	"house"	"provide"	"shelter"	"shelter"	"board"	"lodge"	"contain"	"house"	"fit"	"house"	"welcome"	"give"	"welcome"
"29E6NG1FS3NYT63IJC6Z0ZL2YZ6ZLU"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"opted"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"picked"	"chose"	"chose"	"selected"	"chose"	"chose"	"chose"	"chose"	"decided"	"chose"	"substituted"	"chose"	"differ"	"chose"	"chose"	"chose"	"chose"	"chose"	"decided"	"chose"	"chose"	"chose"	"chosen"	"selected"	"chose"	"chose"	"chose"	"chose"	"picked"	"chose"	"chose"	"chose"	"chose"	"chose"	"chose"	"select"	"go for"	"chose"	"chose"
"2NAVQ8H88MQUC8X8F63I9RXX5IOR87"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"animosity"	"anger"	"hate"	"hate"	"bitterness"	"hate"	"anger"	"hatred"	"negativity"	"hatred"	"hatred"	"ill will"	"hostility"	"hatred"	"hate"	"hatred"	"dislike"	"hate"	"monstrosity"	"dislike"	"dislike"	"bitterness"	"hatred"	"hostility"	"hatred"	"hatred"	"bitterness"	"anger"	"hatred"	"anger"	"mean"	"hostility"	"anger"	"hatred"	"hatred"	"hostility"	"anger"	"hatred"	"dislike"	"hate"	"hatred"	"hate"	"dislike"	"hatred"	"hate"	"hate"	"fear"	"hostile"	"hostility"	"hate"	"bad feelings"
"25UCF0CP5KXPZ5F2M8PGCPM7O6CWXN"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"vocalist"	"singer"	"singer"	"sing"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"caroler"	"singer"	"singer"	"singer"	"singer"	"singer"	"orator"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"
"2NCXFCD45XCEZA5CR4BIV3TGQC6WYT"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"forge"	"fake"	"copy"	"copy"	"copy"	"fake"	"copy"	"copy"	"fake"	"create"	"fake"	"defraud"	"copy"	"falsify"	"fake"	"fake"	"fake"	"make"	"cast"	"fake"	"fake"	"falsify"	"copy"	"copy"	"counterfeit"	"fake"	"dupe"	"duplicate"	"fake"	"make a fake"	"fake"	"fake"	"faked"	"copy"	"craft"	"fake"	"fake"	"fake"	"faked"	"duplicate"	"fake"	"counterfeit"	"copy"	"fake"	"counterfeit"	"copy"	"cheat"	"fake"	"copy"	"falsify"	"fake"
"2YXL42J1LY58HUURQB9GNKHD2E54PM"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"vast"	"huge"	"large"	"large"	"large"	"large"	"huge"	"large"	"large"	"great"	"big"	"widespread"	"big"	"big"	"big"	"open"	"huge"	"huge"	"huge"	"big"	"widespread"	"huge"	"immense"	"wide"	"large"	"big"	"huge"	"large"	"huge"	"big"	"huge"	"wide"	"large"	"huge"	"large"	"large"	"huge"	"huge"	"big"	"big"	"huge"	"large"	"huge"	"large"	"large"	"large"	"large"	"huge"	"huge"	"huge"	"large"
"2KLFDEY5COW0R3JJ7J3RNLC6WV0U3M"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"evidence"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"cue"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"news"	"facts"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"clue"	"proof"	"information"	"proof"	"clue"	"proof"	"reason"	"proof"	"proof"	"proof"	"proof"	"proof"	"reason"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"proof"	"support"	"support"	"proof"	"proof"	"sign"
"24BL0XULRGNTH6V6QOO5NP7N7AR4QD"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"remarkable"	"amazing"	"impressive"	"awesome"	"notable"	"cool"	"outstanding"	"amazing"	"interesting"	"incredible"	"great"	"super"	"great"	"unusual"	"rare"	"praiseworthy"	"interesting"	"incredible"	"impressive"	"significant"	"amazing"	"special"	"amazing"	"amazing"	"superior"	"special"	"amazing"	"interesting"	"special"	"rare"	"amazing"	"noteworthy"	"interesting"	"amazing"	"interesting"	"significant"	"amazing"	"impressive"	"amazing"	"important"	"important"	"memorable"	"unusual"	"extraordinary"	"impressive"	"unusual"	"amazing"	"exceptional"	"amazing"	"noticeable"	"awesome"
"2IBHV8ER9Y8TT7A633D5SFHS3WT4RE"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"transparent"	"clear"	"clear"	"clear"	"clear"	"glassy"	"see-through"	"clear"	"sheer"	"clear"	"clear"	"clear"	"see-through"	"clear"	"lucid"	"sheer"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"invisible"	"clear"	"invisible"	"clear"	"see-through"	"invisible"	"clear"	"clear"	"clear"	"clear"	"clear"	"see-through"	"see through"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"see-through"	"see-through"	"clear"	"clear"
"24ASCXKNQY2RI6CQ7AMEBHR0L2OP0Q"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"deceased"	"dead"	"dead"	"dead"	"expired"	"dead"	"dead"	"departed"	"passed"	"dead"	"dead"	"died"	"gone"	"dead"	"departed"	"died"	"dead"	"perished"	"died"	"lifeless"	"dead"	"killed"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"passed on"	"lifeless"	"dead"	"died"	"expired"	"passed away"	"passed away"	"dead"	"dead"	"dead"	"dead"	"dead"	"expired"	"dead"	"not living"	"dead"	"dead"	"dead"	"dead"
"2BLK4F0OHOVR7RAHOZTLH2HED4H23C"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"urges"	"encourages"	"nags"	"pushes"	"pushes"	"prompts"	"pushes"	"influences"	"needs"	"forces"	"drives"	"encourages"	"wants"	"wants"	"encourages"	"encourages"	"encourages"	"desires"	"encourages"	"pushes"	"desires"	"requests"	"asks"	"wants"	"wants"	"promotes"	"pushes"	"pushes"	"desires"	"goads"	"wants"	"push"	"goads"	"wants"	"spurs"	"desires"	"encourage"	"pressures"	"encourages"	"tells"	"encourages"	"persuade"	"push"	"wants"	"tell"	"want"	"pushes"	"feelings"	"needs"	"wants"	"beg"
"23WC1PC6SK9RPVX83TQEPMAAQUUP1T"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"attempting"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"try"	"undertake"	"trying"	"try"	"trying"	"trying"	"trying"	"trying"	"trying"	"performing"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"
