"2J5JQ2172Z99W4YVOW3VMBU14S8ZRZ"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"crucial"	"essential"	"important"	"critical"	"important"	"important"	"important"	"vital"	"important"	"important"	"essential"	"vital"	"important"	"essential"	"essential"	"important"	"important"	"important"	"vital"	"vital"	"key"	"important"	"necessary"	"important"	"important"	"important"	"important"	"important"	"needed"	"important"	"necessary"	"important"	"necessary"	"important"	"important"	"important"	"important"	"necessary"	"important"	"important"	"essential"	"important"	"important"	"critical"	"important"	"necessary"	"vital"	"important"	"vital"	"important"	"important"	"important"	
"2AGMNCWYB49FFFKCL8S1RONSUE0RNA"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"composed"	"written"	"made"	"created"	"written"	"written"	"written"	"written"	"written"	"written"	"collected"	"written"	"written"	"created"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"made"	"written"	"written"	"created"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"written"	"made"	"written"	"written"	"made"	"constructed"	"written"	"written"	"created"	"written"	"written"	"written"	"written"	"written"	"made"	"written"	
"28J4IXKO2L92N14GEHO36OCCG9VCD7"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"lavish"	"extravagant"	"extravagant"	"rich"	"rich"	"fancy"	"complicated"	"fancy"	"expensive"	"plentiful"	"fancy"	"elaborate"	"flamboyant"	"expensive"	"special"	"fancy"	"pretty"	"fancy"	"elaborate"	"fancy"	"expensive"	"fancy"	"impressive"	"garish"	"fancy"	"fancy"	"nice"	"plentiful"	"extravagant"	"impressive"	"generous"	"wild"	"rich"	"excessive"	"generous"	"big"	"detailed"	"gaudy"	"complex"	"fancy"	"splendid"	"fancy"	"fancy"	"rich"	"grand"	"lively"	"fancy"	"extensive"	"extravagant"	"luxurious"	"lush"	"fancy"	
"2YATLB3L0FBJF5GVNPARMVE5SYAKW1"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"demise"	"fall"	"death"	"breakup"	"death"	"breakup"	"breakup"	"death"	"end"	"death"	"fall"	"fall"	"ended"	"death"	"end"	"downfall"	"fall"	"death"	"failure"	"death"	"breakup"	"breakup"	"breakup"	"breakup"	"end"	"end"	"downfall"	"death"	"death"	"breakup"	"breakup"	"failure"	"fall"	"destruction"	"fall"	"end"	"fate"	"death"	"fall"	"fall"	"downfall"	"downfall"	"breakup"	"downfall"	"failure"	"ending"	"downfall"	"decline"	"end"	"crumble"	"death"	"death"	
"2T1011K274J7F7IGACZNC6UXGLWCE0"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"vowed"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"pledged"	"promised"	"promised"	"promised"	"promised"	"promised"	"swore"	"promised"	"promised"	"declared"	"pledged"	"swore"	"promised"	"promised"	"assured"	"assured"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"swore"	"promised"	"promised"	"promised"	"said"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	"promised"	
"24SB6BFMFFOY45LLXU6DOESC10GKXU"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"resembled"	"match"	"seemed like"	"match"	"looked like"	"duplicate"	"looked like"	"looked like"	"looked like"	"looked like"	"looked like"	"mimicked"	"mirrored"	"looked like"	"looked like"	"mirror"	"looked like"	"were like"	"matched"	"looked like"	"looked like"	"matched"	"looked like"	"looked like"	"looked like"	"looked like"	"were"	"appear like"	"looked like"	"emulated"	"looked like"	"looked like"	"match"	"looked like"	"looked like"	"echoed"	"looked like"	"mirrored"	"matched"	"mirrored"	"appeared"	"mirrored"	"matching"	"looked like"	"looked like"	"mirrored"	"matched"	"doubled"	"features"	"looked like"	"looked like"	"looked like"	
"280LKH1Q6SVQE40SQ1L6T5OBWL11KJ"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"foster"	"support"	"accommodate"	"promote"	"care"	"encourage"	"previous"	"encourage"	"adopt"	"support"	"encourage"	"grow"	"advance"	"support"	"uphold"	"nurture"	"cultivate"	"support"	"grow"	"protect"	"raise"	"promote"	"encourage"	"support"	"encourage"	"nurture"	"serve"	"support"	"help"	"promote"	"support"	"nurture"	"support"	"started"	"grow"	"support"	"raise"	"support"	"grow"	"nurture"	"help"	"promote"	"cultivate"	"grow"	"nurture"	"nurture"	"promote"	"promote"	"promote"	"grow"	"support"	"support"	
"2ALDHJHP4BDDQ3WIC2JXHX3G4EQX4H"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"infractions"	"crimes"	"errors"	"crimes"	"violations"	"faults"	"crimes"	"crimes"	"disobediences"	"crimes"	"crimes"	"crimes"	"crimes"	"charges"	"offenses"	"crimes"	"violations"	"crimes"	"offenses"	"violations"	"disturbances"	"wrongdoings"	"penalties"	"crimes"	"crimes"	"crimes"	"trouble"	"violations"	"violations"	"laws"	"violations"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"crimes"	"violations"	"offenses"	"violations"	"crimes"	"violations"	"vices"	"crimes"	"rules"	"crimes"	
"22M2J1LY58B78UEKMR6KPD16ZOB6RF"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"accommodate"	"hold"	"hold"	"house"	"support"	"hold"	"fit"	"house"	"hold"	"hold"	"holds"	"aid"	"hold"	"house"	"house"	"hold"	"hold"	"serve"	"house"	"hold"	"gather"	"house"	"hold"	"hold"	"hold"	"hold"	"house"	"aid"	"fit"	"hold"	"provide for"	"accept"	"support"	"hold"	"accept"	"hold"	"contain"	"hold"	"hold"	"hold"	"hold"	"house"	"house"	"aid"	"hold"	"lodge"	"fit"	"shelter"	"hold"	"host"	"hold"	"hold"	
"2CZVKCJ011K2DRBRDVHWE18N5FEA8Y"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"opted"	"voted"	"voted"	"chose"	"voted"	"choose"	"elected"	"chose"	"voted"	"voted"	"decided"	"chose"	"voted"	"selected"	"chose"	"chose"	"went"	"decided"	"voted"	"voted"	"voted"	"marked"	"settled"	"hoped"	"chose"	"chose"	"decided"	"voted"	"voted"	"voted"	"voted"	"chose"	"chose"	"decided"	"voted"	"chose"	"voted"	"chose"	"decided"	"voted"	"went"	"preferred"	"voted"	"voted"	"chose"	"voted"	"chose"	"voted"	"chose"	"choose"	"went"	"voted"	
"21ICOK2JE1M7V7CTP2N6WZAC1D4UNH"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"animosity"	"unfriendliness"	"dislike"	"hatred"	"dislike"	"hatred"	"hostility"	"dislike"	"fighting"	"tension"	"anger"	"hate"	"hatred"	"unfriendliness"	"conflict"	"hostility"	"dislike"	"dislike"	"hatred"	"hatred"	"dislike"	"tension"	"hate"	"hatred"	"hatred"	"dislike"	"dislike"	"hatred"	"hate"	"rivalry"	"hatred"	"hatred"	"tension"	"hatred"	"problem"	"hatred"	"hate"	"hatred"	"tension"	"hatred"	"difference"	"enmity"	"dislike"	"hatred"	"hatred"	"hostility"	"dislike"	"dislike"	"bitterness"	"hatred"	"hate"	"hatred"	
"2ALDHJHP4BDDQ3WIC2JXHX3G4ER4XP"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"vocalist"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	"singer"	
"2F8S1CSTMOFXX0KOMNSE6DNXKO5ROP"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"forge"	"copy"	"fake"	"copy"	"fake"	"fake"	"fake"	"fake"	"copy"	"fake"	"fake"	"falsify"	"fake"	"copy"	"make"	"fake"	"copy"	"copy"	"fake"	"duplicate"	"fake"	"fake"	"copy"	"recreate"	"copy"	"fake"	"make"	"make"	"copy"	"create"	"fake"	"fake"	"create"	"copy"	"fake"	"copy"	"fake"	"fake"	"create"	"fake"	"copy"	"fake"	"fake"	"fake"	"fake"	"fake"	"fake"	"duplicate"	"fake"	"fake"	"fake"	"fake"	
"22DWJ5OPB0YVMM0IQ727MP9U4ALX5M"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"vast"	"wide"	"huge"	"large"	"great"	"great"	"large"	"large"	"large"	"large"	"deep"	"great"	"wide"	"great"	"broad"	"great"	"huge"	"huge"	"wide"	"large"	"large"	"wide"	"large"	"huge"	"voluminous"	"broad"	"huge"	"great"	"wide"	"wide"	"large"	"large"	"great"	"huge"	"large"	"wide"	"large"	"lot of"	"large"	"great"	"great"	"large"	"wide"	"large"	"large"	"lot of"	"great"	"large"	"boundless"	"huge"	"large"	"large"	
"27E618N46UXFI0WP1N5TVDSNUT1RP6"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"evidence"	"clues"	"proof"	"proof"	"proof"	"proof"	"proof"	"findings"	"findings"	"findings"	"clues"	"findings"	"finds"	"findings"	"proof"	"facts"	"clues"	"proof"	"signs"	"records"	"findings"	"proof"	"data"	"proof"	"proof"	"indication"	"facts"	"findings"	"proof"	"proof"	"findings"	"proof"	"finds"	"proof"	"clues"	"proof"	"data"	"proof"	"proof"	"discoveries"	"proof"	"proof"	"proof"	"proof"	"findings"	"proof"	"discoveries"	"items"	"verification"	"proof"	"proof"	"proof"	
"2J1E1M7PKK9LXJY83L30CLZXQURZSN"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"remarkable"	"real"	"extraordinary"	"incredible"	"amazing"	"notably"	"amazing"	"amazing"	"exceptional"	"amazing"	"unusual"	"amazing"	"impressive"	"awesome"	"amazing"	"incredible"	"great"	"amazing"	"amazing"	"amazing"	"awesome"	"amazing"	"great"	"super"	"amazing"	"amazing"	"amazing"	"incredible"	"incredible"	"amazing"	"amazing"	"great"	"amazing"	"impressive"	"outstanding"	"impressive"	"very"	"extraordinary"	"huge"	"incredible"	"interesting"	"amazing"	"wonderful"	"amazing"	"awesome"	"significant"	"noteworthy"	"interesting"	"beautiful"	"amazing"	"extraordinary"	"amazing"	
"2C8VJ8EBDPGFRTNWT7Q9ZNDWJXEF0S"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"transparent"	"clear"	"clear"	"clear"	"clear"	"clear"	"see through"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"see through"	"clear"	"clear"	"translucent"	"clear"	"clear"	"see through"	"clear"	"clear"	"clear"	"clear"	"clear"	"see through"	"clear"	"clear"	"clear"	"clear"	"colorless"	"see through"	"clear"	"clear"	"see through"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"clear"	"see through"	"clear"	"clear"	
"2J4IKMN9U8P94Q0D07OIBSUYJVKCTR"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"deceased"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"building"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	"dead"	
"2FILWSBRI8IUHPQEDJAH0TLB4UK2EI"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"urges"	"convinces"	"encourages"	"wants"	"tells"	"presses"	"suggest"	"tells"	"convinces"	"warn"	"begs"	"demands"	"forces"	"tells"	"desired"	"spurs"	"begs"	"tells"	"asked"	"provokes"	"suggests"	"wants"	"encourages"	"asks"	"tells"	"asks"	"asks"	"asks"	"encourages"	"desire"	"asked"	"tells"	"begs"	"tells"	"begs"	"begs"	"encourage"	"wants"	"tells"	"asks"	"suggests"	"suggests"	"persuades"	"asks"	"asks"	"begs"	"forces"	"tells"	"begs"	"encourages"	"asks"	"tells"	
"2S3YHVI44OS2Q8MSHY5Z0BAP6KL4YV"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"attempting"	"trying"	"throwing"	"trying"	"throwing"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"throwing"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"throwing"	"trying"	"trying"	"trying"	"trying"	"trying"	"trying"	"making"	"pursuing"	"trying"	"trying"	"trying"	"trying"	"try"	"trying"	"trying"	"trying"	"make"	"trying"	"tried"	"trying"	"pursing"	"trying"	
